,0,1,2,3,4,5,6,7
0,35.13541666666676,35.51736111111119,35.899305555555635,35.95320767195774,36.6631944444445,25.404927248677268,36.70750661375666,37.809027777777814
1,32.69513888888897,32.157585978836046,33.42236111111117,33.78597222222228,32.79734347442685,34.51319444444449,34.87680555555559,33.36175705467375
2,30.254861111111182,30.600138888888957,29.094834656084707,31.290694444444494,31.635972222222268,29.517052469135834,32.32652777777781,32.67180555555558
3,25.647387566137613,28.141527777777835,28.46847222222227,25.911607142857182,29.122361111111147,29.44930555555559,26.076779100529127,30.103194444444465
4,25.374305555555612,22.592828483245185,25.991527777777822,26.300138888888927,22.572347883597907,26.917361111111138,27.225972222222243,22.440967813051163
5,22.93402777777782,23.2243055555556,19.386188271604958,23.804861111111144,24.09513888888892,19.041501322751337,24.67569444444446,24.965972222222234
6,16.565707671957693,20.76569444444448,21.03763888888892,15.99191137566139,21.5815277777778,21.85347222222224,15.283511904761912,22.39736111111112
7,18.053472222222258,13.339605379188718,18.56069444444447,18.814305555555578,12.374442239858912,19.32152777777779,19.575138888888898,11.262824074074079
